Store_ID,MAE,MAPE,sMAPE,MASE,RMSE
31,665.625,0.12614040839962842,0.172494748743569,0.4206582191990664,1250.2437095755904
33,834.875,0.12315791990698838,0.12682579784858516,0.36378978537146117,1227.7137288472422
34,822.5625,0.11558658320729326,0.13901563970054068,0.4313244651103949,1299.0535015926018
35,1516.1041666666667,0.14806088005624166,0.1717738291112388,0.435158410382743,2539.187402825295
37,811.1458333333334,0.13770833829554116,0.16419954997737232,0.3460699532311698,1496.9379858007924
38,685.125,0.11928665347215606,0.14869527118961987,0.2922515729349863,1258.4682488379806
39,708.9791666666666,0.19342519015800663,0.19674352320229135,0.36757603614672385,1108.8589104720822
40,805.5625,0.22564497226622046,0.2318516242794874,0.600697547387279,1088.8793933826341
42,1336.1041666666667,0.15871908606552496,0.17367368791161514,0.447779942030234,2134.8177908196285
43,724.6875,0.12723338894727754,0.14910137362596465,0.3227105633346738,1325.356178542206
44,565.4375,0.13361687776519032,0.14917359701017055,0.32007884336054565,899.1607197826204
45,555.0625,0.11243281713346155,0.1362487281241068,0.32333829881412957,1039.6357535213956
47,771.375,0.1274415225517459,0.14615386869849228,0.3903646137915099,1237.964054405458
48,456.0,0.15936081583906964,0.17239638072688404,0.47782310224940905,749.4070989789195
49,727.4166666666666,0.10856830783006621,0.13154143821902392,0.33144290805207044,1300.5062475820714
50,499.2708333333333,0.12153627814316167,0.16748484169564595,0.326124234250024,877.8727128690127
53,479.4583333333333,0.10267628692999119,0.12406730651855469,0.32851610769378525,987.3327706503011
54,791.5416666666666,0.11869197938500381,0.13950577014830054,0.33129118544886715,1400.6756702867847
55,522.0208333333334,0.12978472360750523,0.14909341858654487,0.3431545318541916,962.1350823385802
56,999.375,0.13614053260989306,0.1612055127213641,0.5197335711023308,1383.3108833519673
57,1692.6458333333333,0.21663796029439786,0.23432722324278296,0.44246544763307,2521.106503105333
59,487.9166666666667,0.10705836226300496,0.12763258305991568,0.28334672215114987,942.6309811727316
60,916.3958333333334,0.11670575490811975,0.1320245440413312,0.3384835111165893,1206.2653798674098
61,784.625,0.15882110595703125,0.18958943064619854,0.5918726852147144,1279.6761309018777
62,680.2708333333334,0.1288258622332317,0.14702089821420064,0.38479163557852436,1287.8476876815312
63,718.2708333333334,0.10645939664142888,0.13247254999672495,0.3224827278637167,1503.6686802617126
64,1286.9166666666667,0.12247483323260051,0.15567900494831363,0.40221176314446505,2232.6720911649045
65,506.875,0.11067947527257407,0.1324273086175686,0.28558677974154795,1094.6507814519357
66,713.3541666666666,0.1265103875136957,0.14826311716219273,0.4742978769681982,1322.943813369764
67,933.9791666666666,0.1304425960633813,0.15253699698099277,0.36736574909430453,1570.3006081639273
68,964.7708333333334,0.13871095238662348,0.15862096228250644,0.5730807803972727,1349.6571169498322
69,757.875,0.09547913946756502,0.11777509131082674,0.2940371682577174,1347.1603468036014
70,618.6875,0.10383045382615996,0.1288686380153749,0.30368366172974504,1217.964285190662
71,980.6875,0.13217460818407012,0.1512243456956817,0.31081864822962285,1393.4926743019976
73,613.2291666666666,0.14616196330000714,0.19229683061925376,0.5319177176733741,1098.368487044914
74,621.6041666666666,0.13299600089468608,0.1301143343855695,0.312822024875015,867.8014845957955
75,675.0208333333334,0.12298201351630979,0.14835462337586938,0.49519724089771383,1062.7079012284294
77,973.2083333333334,0.13541568197855136,0.18044734582668398,0.39792554033331184,1917.7943928725347
78,381.3125,0.12068767082400439,0.14066517062303496,0.3027571013483454,797.4867814996476
79,621.7291666666666,0.11845123477098418,0.14158030254084888,0.3364011060792574,1055.1158704142404
80,888.2083333333334,0.12370121188280059,0.17244994931104707,0.39318808302869246,1654.3947030057045
82,943.1458333333334,0.11837775532792254,0.14074416276885243,0.2996845621038798,1788.78338543268
83,482.9166666666667,0.16512612598698315,0.15861820593112852,0.4524280169642738,675.6698219791479
84,1279.9375,0.11661830762537514,0.13758689601246904,0.3525024257149067,2194.8963529059865
85,1232.1041666666667,0.18384681145350137,0.16594847043355307,0.7039012622276154,1555.676058824587
86,631.7083333333334,0.16735397897115567,0.17880642123338653,0.3671091421752654,928.7950976040589
87,547.3333333333334,0.10841067244366902,0.1081994801032834,0.38752865980028806,857.0768635309204
88,637.125,0.11907307694597942,0.13354101413633765,0.2863600674742361,1086.7745089637194
90,928.4791666666666,0.13531346437407704,0.15222537808301972,0.36714700030953673,1444.3745474541336
91,626.1041666666666,0.16024042920368473,0.17787870546666587,0.3604558939659462,970.1082413834035
92,776.5416666666666,0.13558704097096513,0.16151106066820098,0.3392986068966513,1278.0657260094256
93,665.125,0.12657671439938428,0.14693283453220274,0.34765778536252495,1223.282741914831
94,696.75,0.10663104638820742,0.1302898686106612,0.2867637846937374,1317.981790466014
95,628.8958333333334,0.10890803686002405,0.11025090333892078,0.24645365845935888,910.3281001924526
96,423.7291666666667,0.09343699711125071,0.0929943875568669,0.2052927840583122,692.0189062927882
97,636.7708333333334,0.10038124642721037,0.12645895888165729,0.2990207075426332,1298.9207058169486
98,576.6875,0.11314841014582937,0.1372055891083508,0.36994257094422095,1088.5222781367409
101,871.25,0.12868945191546186,0.1349142353709151,0.42327927494684353,1433.3495735514068
102,1050.25,0.17428178322024462,0.1971420195044541,0.3604693479547891,1467.3443699418347
103,392.25,0.10010033119015577,0.09748872896520103,0.4379360627943011,536.3004832492073
104,984.8958333333334,0.1074764321490032,0.12933815979376073,0.6027019429536769,1754.3774774356098
105,585.2083333333334,0.12587895044466343,0.15004704638225277,0.4301715131560592,1001.6033812509487
106,1053.9166666666667,0.13240165245242236,0.15729458739117877,0.5292441669336975,1633.8900411798422
107,681.3125,0.10342397922422827,0.12547476698712604,0.43890807375510305,1191.0178420158113
109,818.875,0.1396301664957186,0.18378760175007144,0.5025632665063742,1423.7325357430493
110,693.5416666666666,0.1626819866459544,0.2135628490913205,0.6658499650210505,1033.128178559337
111,670.7291666666666,0.10999881930467559,0.13489554568034848,0.3075261829945964,1332.0252124740982
112,689.8125,0.12947055770129692,0.1494771445669779,0.6798062426115709,1178.7206341340316
114,556.4791666666666,0.12781407193439762,0.14650393695366093,0.3485751275974394,844.8562994182304
116,756.4791666666666,0.12292310668200981,0.14129371177859423,0.4513532051825354,1051.5945035991772
117,320.6875,0.11378705792310762,0.1061010825924757,0.2879160336288578,515.7715902735757
118,863.5833333333334,0.11154168989600205,0.13704848870998476,0.3167427926048537,1629.7523840551157
119,495.5208333333333,0.09661323268239091,0.11108528695455412,0.3208516531179951,862.7884541802043
120,939.4791666666666,0.14486726900426353,0.17954182043308164,0.43202998939433296,1614.7378012131464
121,477.7916666666667,0.13994582106427447,0.15117561526414824,0.37848044582809404,784.8501449321393
122,1037.9791666666667,0.13080698251724243,0.13137072324752808,0.6219949648148436,1348.1223980039795
123,878.0833333333334,0.12687627280630717,0.14721468018322456,0.29297244347479917,1242.293846076684
124,722.1458333333334,0.19511175155639648,0.20048634598894818,0.6342704197156787,1122.417925729984
125,1666.5,0.17233310094693813,0.2088292517313143,0.5406417980703924,2591.5678652120996
126,698.8541666666666,0.1601954204280202,0.1775812056006455,0.27110341249143716,1106.7413127435577
128,957.4583333333334,0.12243005706042778,0.1476104085038348,0.41762440684978375,1752.7825497381775
130,575.5625,0.12402746154040825,0.14505670128799067,0.49715591217746025,870.6919661970013
131,683.3333333333334,0.15489717809165396,0.17445659637451172,0.42090149097296103,1101.947896529898
133,551.9791666666666,0.12485622778171446,0.11534581533292444,0.2567035363624289,799.4732640933029
134,468.8541666666667,0.123856428192883,0.1192117551477944,0.5156453487098543,678.5772186469766
135,753.1666666666666,0.1367329388130002,0.164617608233196,0.4437670065259447,1161.5356214942356
138,724.7083333333334,0.11528126786394817,0.11593463944225776,0.3098741646151119,1054.9041820626805
140,668.2708333333334,0.10622957276134956,0.11161704179717273,0.3398876413890015,1046.2688469031275
141,582.3125,0.11584276106299424,0.14049226481740068,0.31783836899835394,1048.449808049961
142,426.0208333333333,0.12419102831584651,0.11665851313893388,0.38054735503072196,644.6159709470438
143,639.4583333333334,0.116147006430277,0.13855443349698696,0.2734368082622463,1233.8437232215972
146,960.5,0.12933645015809594,0.16230613429371904,0.38813225672130813,1793.1634058278125
147,795.1875,0.11239951994360947,0.13391513359255908,0.3126797063787286,1357.5519634007876
148,1000.3125,0.1342235309321706,0.15481109153933642,0.5341703124793051,1767.9473031362293
150,747.0208333333334,0.09682104645705805,0.12168806355173994,0.30400709456581604,1448.8477030615284
151,608.4583333333334,0.09555859682036609,0.1179743394619081,0.2814509920183788,1268.3033285982235
152,475.8333333333333,0.10107934765699433,0.10281146444925447,0.22834867689715194,726.8638685017528
153,703.6666666666666,0.14007561381270245,0.15451677834115377,0.23781281358514508,1263.198849482271
154,828.5208333333334,0.1051109360485542,0.12414541477110327,0.31475195780053633,1360.3434615321726
156,674.4166666666666,0.11193240561136385,0.1244397512296351,0.24332020212702493,1091.989812223539
157,1106.2916666666667,0.13022889160528417,0.15221372464808022,0.39235000737028497,2009.5740012914844
158,1025.4791666666667,0.14298572772886695,0.16325816875550805,0.5174573711125751,1692.833817400082
160,592.1666666666666,0.11459480843892912,0.13945630701576792,0.32574201529157815,1191.9688195027027
161,837.9791666666666,0.13701543575379907,0.15576919695226157,0.4599924380214815,1206.4230186796005
162,841.5833333333334,0.11531141327648628,0.13919444200469228,0.30629173559913253,1595.0889212412787
163,802.0416666666666,0.14786149234306523,0.16326981056027295,0.6011727152014188,1283.4289358329636
166,724.6875,0.14850435024354516,0.16779821674998213,0.4215764260717181,1173.8807080221852
167,929.125,0.11876969221161633,0.1387603108475848,0.2765643651009648,1726.3787726529386
168,686.3541666666666,0.09642261993594287,0.10705283793007456,0.2800159629580568,1134.67407214583
169,997.0833333333334,0.22306316654856612,0.21687386675578793,0.4497766491145809,1571.8196461426483
170,677.2708333333334,0.20053421578756192,0.22969625054336176,0.4242029355204685,1093.0989586187213
171,923.8541666666666,0.13423273040027153,0.14530995996986948,0.32507428920708153,1375.9318054806834
173,849.5208333333334,0.1240267986204566,0.1449639971663312,0.36349773040538025,1432.1358175815587
175,678.7916666666666,0.12024644526039682,0.14562718461199506,0.4199769592914543,1295.6312489799454
176,561.7916666666666,0.14105066439000571,0.1583249627090082,0.31680055051793565,725.4841486896871
177,468.625,0.1540711216810273,0.16863453097459746,0.3721383724657066,836.018341106621
178,1001.5,0.10900655606897866,0.1314834501685166,0.2967536274488516,2033.0827167956875
179,891.6458333333334,0.14650294838882075,0.16494737020352992,0.3544316871848902,1373.1623477700418
180,774.5625,0.12308722007565381,0.1433727683090582,0.376880288794366,1384.6875700556666
182,655.1666666666666,0.12629203098576244,0.14177822485202696,0.39999038682366195,1019.4402058646369
184,664.0625,0.11908179957692216,0.13964594864263769,0.3154625318797284,1138.864383205188
185,1061.1458333333333,0.19332208866026343,0.20137735692466177,0.4599660532393889,1603.647820855107
187,606.6458333333334,0.11914316037806069,0.12455223827827268,0.36723857575224006,911.4213259153712
188,771.6041666666666,0.14815531707391505,0.17972263475743736,0.4103551542750019,1306.130672380575
189,927.1666666666666,0.1263486350454935,0.1481677497305521,0.362194896015371,1648.9687181184893
193,625.5,0.1293391716189501,0.15352602702815357,0.3011048464432769,1016.7783272014931
194,498.5416666666667,0.1134048787558951,0.1350813842401272,0.3890504898985011,923.6169841083117
195,1172.1875,0.12820741606921685,0.14689198935904155,0.35450395186906136,1868.5095664727007
196,470.5625,0.09884806377131765,0.12109545963566477,0.31445209940385116,1010.972469127292
197,635.7916666666666,0.10966517285602849,0.1317495369329685,0.290121223548182,1210.0250686108395
198,460.875,0.18718668309653677,0.235414784129073,0.28672537648843655,817.5566748957938
199,892.6666666666666,0.12148654751661347,0.14520976601577387,0.34424911180046364,1631.0740326545574
200,1056.125,0.17133303386409107,0.18239489997305522,0.5578482640466533,1535.7703821426778
201,541.5,0.11092181322051257,0.136370565833115,0.34597872453838097,1092.7480648957167
202,555.2916666666666,0.0971601532726753,0.11697199286484136,0.34249138342651053,972.0822153158309
203,798.5833333333334,0.1352841912246332,0.156794292170827,0.4096357782554545,1257.5465531475697
205,590.3958333333334,0.1027816330514303,0.12362151029633313,0.2774027051403547,1029.116611468302
206,984.4791666666666,0.15170433463119878,0.16772288810916064,0.472047192573232,1599.830616034085
207,973.375,0.09275179956017471,0.09809812685338462,0.2685331928126042,1717.3163172034829
208,413.3541666666667,0.14728738040458866,0.18943057409146938,0.4722660256781816,639.4447135340683
209,788.7916666666666,0.14717270930608115,0.13827471931775412,0.549921683026969,1412.1882546837255
210,421.2083333333333,0.16271702836199506,0.1791566988316978,0.37098668984929306,709.8715259350338
211,1886.9166666666667,0.14666143277796304,0.1791249717154154,0.5545588079695187,3179.5865559324952
212,528.5208333333334,0.1323388727699838,0.14896178827053164,0.3874654863850643,773.946649754792
213,942.3958333333334,0.12446731474341416,0.1473705710434332,0.3542350532352268,1679.2104295372474
214,863.75,0.1087293392274438,0.12957659000303687,0.30075533670120247,1588.0312234545852
216,711.5833333333334,0.12127199405577124,0.13967586145168398,0.2914063125203913,1211.2753609316092
217,566.0,0.13455994536237018,0.1522992762123666,0.477708485181809,937.2524562073265
219,372.2708333333333,0.14830242715230801,0.16608705753233374,0.46492315091458114,639.3791585071673
220,644.8125,0.16660541441382432,0.18078501631573932,0.4197628329047258,885.644492257851
221,565.5625,0.09952302095366687,0.12598402907208697,0.35586243557957986,1102.7310793359065
222,535.6041666666666,0.11761055923089749,0.13692648817853229,0.3490075151174106,935.7480519171102
223,663.9166666666666,0.10781448643382002,0.12855585609994283,0.27151589521996894,1283.1067765388818
224,892.1875,0.1261870686600848,0.15289207784140982,0.4508058656520781,1608.3529877900976
225,605.9791666666666,0.12390550752965415,0.1481456523988305,0.3608464501557392,1094.8530342775082
226,772.8541666666666,0.1375852445276772,0.15585931917516196,0.4016348723089458,1165.9591902521001
227,563.8541666666666,0.11237814368271246,0.1129062582806843,0.29641218190948737,887.3363698921246
228,897.5625,0.12789526218321265,0.14506695910197934,0.44654450004094487,1548.9640624193535
229,758.6041666666666,0.09299625419988865,0.11516177945020722,0.27549272757148136,1406.7916808587308
230,832.7708333333334,0.12552880077827266,0.12821006774902344,0.43465437622381214,1272.6581106749238
232,515.2916666666666,0.15400107313946979,0.1785143875494236,0.45765270736771557,788.7700604950301
233,791.625,0.09423179161257861,0.09833198640404678,0.3400050915683338,1183.481586957172
234,1242.8958333333333,0.13801244410072885,0.15669205130600347,0.284253749273325,2076.6293201564245
235,655.375,0.1300931790979897,0.15322655003245284,0.29539082583445503,1192.3526463816538
236,551.3958333333334,0.0877131659810136,0.0865990417759593,0.29388869944127144,954.8783081279695
237,515.6041666666666,0.13316875550805068,0.15020233247338272,0.654670311908027,760.2947071147257
238,742.1041666666666,0.12280892162788205,0.13547022749737994,0.31240618666512265,1182.1735278714373
239,807.0416666666666,0.16879316655600943,0.21810194341147818,0.46408256115463,1095.9467748633294
240,564.2708333333334,0.14097976684570312,0.15805459604030703,0.4878552162772987,916.1597386191268
241,714.1458333333334,0.12531922503215512,0.14453939112221323,0.39043942056481074,1146.136226632768
242,601.0833333333334,0.1597894575537705,0.20559310913085938,0.35727988797440335,1005.8060614916443
244,773.1666666666666,0.16665259803213725,0.1846140186961104,0.36902311662739484,1187.0998273102393
245,786.4166666666666,0.0920053342493569,0.11841464624172304,0.4027736396688743,1250.6836130692686
246,659.8958333333334,0.10067673427302663,0.12317470224892221,0.3697327438817686,1166.551577656699
247,829.8125,0.12063745173012339,0.14089565742306592,0.2806774172575097,1595.7521737412737
248,764.9583333333334,0.10740888409498262,0.12526108578937808,0.3482812465245519,1260.597609601626
249,726.3333333333334,0.15383183083883145,0.19333924316778417,0.5254442197066085,1224.9552372774008
250,1008.2708333333334,0.12198131840403487,0.14602416899146103,0.3239718319901768,1903.2685920104218
251,2030.1041666666667,0.1339304621626691,0.15043164462578007,0.45871912803826403,3577.555590064255
252,978.25,0.10380126208793826,0.12785968547914087,0.2644412041856734,1999.5148578259343
253,608.6875,0.12144905183373428,0.14542266799182427,0.26632397575634403,1110.489006399133
254,489.625,0.1730843985952982,0.21810582788979135,0.4808669331399372,739.7379885247659
255,502.3333333333333,0.0918770069029273,0.11431348614576387,0.26012226267287203,1058.7450511493942
256,984.6875,0.15336111115246284,0.16328487163636743,0.27953681575846256,1582.700645521235
257,539.3958333333334,0.13555242957138433,0.1289507005272842,0.422841690403657,867.1598276365589
259,1532.875,0.12449236710866292,0.11546534299850464,0.9272576354202755,1854.8527344958322
260,695.5625,0.13184429959553043,0.14903013880659893,0.6624611036366623,998.3902877465639
261,1259.5,0.10759789769242449,0.13523448385843417,0.22400436067786605,2562.1723855613877
262,2495.4583333333335,0.1246773898601532,0.1170012354850769,0.750076090129118,2885.4897908905054
264,1039.7291666666667,0.17398355065322504,0.21073376260152676,0.41320670817373534,1507.5001934770469
265,684.625,0.13784728399137172,0.16289149261102442,0.3873899254516852,1197.1233576091201
266,595.8541666666666,0.1633692369228456,0.19159160009244594,0.483921976838054,970.557485846837
267,1203.7083333333333,0.1443986078587974,0.16829392968154536,0.49681665232707056,2037.9232893642816
268,638.0208333333334,0.1674707575542171,0.16709193950746118,0.3776598906820118,862.8221620550398
269,1508.5625,0.23061047530755763,0.22141586861959317,0.43055076261282654,2003.768532873329
270,822.9583333333334,0.09330769283015554,0.1166849136352539,0.40538153372088975,1462.8558826259452
271,1011.2083333333334,0.1510572084566442,0.1755205480063834,0.31669995998328715,1652.8321148864454
272,673.625,0.12163900747531797,0.1519416250833651,0.2861820000565174,1230.6679758028429
273,833.1041666666666,0.12083502513606374,0.14694697682450458,0.3514458484215225,1562.4696797058175
274,712.5625,0.11770916978518169,0.12877590457598367,1.0793949266761504,850.4210721754254
276,424.0208333333333,0.14285899371635624,0.13512264809957364,0.3631777156666496,612.11607014792
278,799.9375,0.12784950907637432,0.15349941718869092,0.4320082234709118,1341.7509083283678
280,492.8958333333333,0.08657960775421887,0.10739905659745379,0.2939379502311889,929.245168582185
281,589.5833333333334,0.10764291809826362,0.13164464438833842,0.4013042351672458,1192.6643143259828
282,673.0208333333334,0.1692852159825767,0.21020970693448696,0.5874718222168863,1157.0442227215576
285,707.125,0.1442824340448147,0.18840126874970226,0.553197609295401,975.8228578999367
286,564.2291666666666,0.1646078388865401,0.17638133211833676,0.2647337809292574,873.3720093217246
289,702.5,0.1351000041496463,0.15148063985312857,0.37672388202725077,1260.9477916762983
290,661.7708333333334,0.11592988270085032,0.11909687228319121,0.28255429709136165,1015.8058377465646
291,698.7708333333334,0.09735823259121035,0.11935154984637004,0.26970622984922565,1364.2449682272363
292,3778.5,0.5717765973961871,1.1189577986554402,2.558333536888837,5464.9764866831765
293,622.1875,0.11892894419228159,0.13577539164845537,0.3141291513030649,1017.8891557204711
294,582.875,0.10784859773589343,0.1281950997143257,0.34772271304492863,824.8752430923519
295,715.5416666666666,0.129570426010504,0.15965146553225634,0.44520522441279775,1033.3346908593232
296,534.5833333333334,0.09229516983032227,0.10611064259598894,0.25838045397470805,1042.1552587466674
297,613.9583333333334,0.09448808577002549,0.10614450966439597,0.27016754427045614,1021.8512204164883
299,834.8958333333334,0.10515694816907246,0.10621273517608643,0.6357133082270883,1368.529989928366
300,942.5625,0.14406057683432974,0.16329472239424542,0.5259315901314808,1429.9363622203612
301,556.3125,0.1158691266687905,0.13744506603334009,0.43714453433333245,862.3604234889261
302,568.1458333333334,0.16660435606793658,0.2114436917188691,0.4396554212309128,925.6543631399358
303,687.375,0.1318743868571956,0.15577044138094273,0.3278707841936266,1111.5189681992235
304,778.6458333333334,0.13825099061175092,0.14168846316453887,0.37741271594690595,1141.1451850370895
305,803.9166666666666,0.13951888898523843,0.18339795601077197,0.48544106100627216,1158.173670051258
307,366.3125,0.15511750011909298,0.1889954892600455,0.3462790653681702,666.9794474594651
308,1242.9791666666667,0.1586452809775748,0.2038309981183308,0.3816841467511236,2107.064545760286
309,816.1666666666666,0.1350538323565227,0.15679957227009098,0.3117294210623163,1425.2968111940754
310,810.6041666666666,0.10551645358403523,0.1006508469581604,0.3072380660284372,1038.6846248982413
311,598.8333333333334,0.09605198953209854,0.10669704762900747,0.34008957816181223,948.5337368802441
312,483.1458333333333,0.09364459572768793,0.11726334036850347,0.25009868788997336,1073.8295954200555
313,720.2916666666666,0.11308365333371045,0.14004272367896103,0.2934405449091859,1470.466025902446
314,501.6875,0.1261945119718226,0.1446295366054628,0.31140783416749246,866.4908154927745
315,340.3125,0.09038968784053152,0.09691255267073469,0.33384154433843216,678.8284024700204
316,1205.0208333333333,0.12955692337780464,0.17481594550900342,0.36898622901225403,2134.0228052514653
318,701.3125,0.10377855998713796,0.12882666471527843,0.30274416936934484,1379.8941384516904
319,960.3541666666666,0.15256175762269555,0.18962532136498428,0.5290961041959114,1643.5434280845761
320,1795.2291666666667,0.13127000157426044,0.1799464342070789,0.48678235187243546,3326.200034072916
321,611.2708333333334,0.11390936083909942,0.13644016079786347,0.3304541233027216,1203.1441448693224
322,630.4375,0.13488220587009336,0.1621104566062369,0.34427378880404463,1043.5289486481277
323,797.25,0.11096989236226897,0.14868074510155654,0.4165201029813586,1422.5269183159007
324,716.0833333333334,0.15678282481868092,0.17360408131669208,0.3326850288766756,1165.949720185223
325,852.3333333333334,0.18024146847608613,0.19185519799953554,0.43771985538637137,1216.4617407327971
326,581.4375,0.11539432479114067,0.13915914442481064,0.4087568537610683,1054.4795714790623
327,932.8958333333334,0.14050959377754024,0.16258590977366377,0.40827676313102185,1242.8446537413006
328,492.1666666666667,0.1366942568523128,0.15536635096480206,0.4109044126113695,761.5309963050312
329,804.2916666666666,0.14200138464206602,0.15935159311061953,0.364345687126999,1416.0488456735288
330,512.4166666666666,0.16080280629599966,0.17368958636028012,0.38922765097927714,829.996611438866
331,553.1666666666666,0.11692621649765386,0.12311480684978206,0.309089280772198,805.9861454557805
332,350.6666666666667,0.11325358181464963,0.1314759835964296,0.3413201885826926,698.0888494071988
333,969.0416666666666,0.11003631498755478,0.11642278113016268,0.3716519727914688,1545.8011946344632
334,656.625,0.15567513210017506,0.16721510305637266,0.42602245513581044,1156.7972308634444
335,2273.0833333333335,0.17945746580759683,0.16488023598988852,0.49562929212727275,2687.4009749198203
336,1207.9791666666667,0.10328370768849443,0.11257792682182498,0.2905608771931728,1804.131000417283
337,537.1666666666666,0.10745288104545779,0.1561113450585342,0.4333947617284725,1127.2587694639299
338,765.4375,0.13157504942358994,0.15244770050048828,0.3410881183870957,1259.886899685841
339,651.7708333333334,0.1487336740261171,0.1674762586267983,0.5068402385392257,1024.4024274343228
340,796.25,0.12777223819639624,0.15199141386078624,0.41545661337628254,1199.7242738785162
341,694.1458333333334,0.1422737865913205,0.16396403894191836,0.41368785461814905,998.0760241584807
343,1077.2916666666667,0.15555516684927592,0.18242589438833842,0.4476038635100673,1737.9119655494635
344,1048.1458333333333,0.11867378979194455,0.14507102966308594,0.34572693127993215,1934.4208435601597
346,728.3333333333334,0.1107857866985042,0.13399675415783394,0.42628285494336304,1464.476129314962
347,706.8333333333334,0.14831622053937213,0.1724168730945122,0.5804164136252321,1157.9672922841992
349,886.0833333333334,0.11945367440944765,0.13947308935770175,0.6461253460307648,1637.6186979880267
350,835.1875,0.13426890024324742,0.17666072380252001,0.36729412407787426,1405.5578963529038
351,631.0208333333334,0.12054557335085986,0.140294330876048,0.32143024126796715,1090.0187307259143
352,616.0625,0.10487015654401081,0.12722499196122333,0.3830791290473416,1248.3076543865297
353,739.0208333333334,0.1172126332918803,0.1079311470190684,0.9341869070285348,929.7529689833389
354,894.2708333333334,0.11977377170469702,0.1384942008227837,0.33873533564930963,1375.1574455312382
355,1016.625,0.1186835823989496,0.16574033876744712,0.4676610500439528,2120.12562520872
356,680.5208333333334,0.11504711755892126,0.14650751904743473,0.4791038474278606,1053.002492874542
357,714.1458333333334,0.09982316086931926,0.12352729425197695,0.2675614087219456,1532.1007908533086
358,1022.1458333333334,0.11962312605322861,0.13879876020478038,0.30870444789854257,1830.480720102418
359,671.3125,0.11619991209448838,0.1416446755572063,0.3985194332490499,1068.9417274419905
360,645.75,0.10712856199683213,0.1195941901788479,0.3195326952128692,1159.548331607326
361,665.875,0.12741130735816025,0.1475950217828518,0.29788346692664114,1218.8155452460119
362,814.9166666666666,0.10363353170999666,0.12722243332281347,0.3285232964419536,1227.1532775764674
363,609.7083333333334,0.09411988607267054,0.09807452922914087,0.33635283201968985,1146.0352670547854
364,677.9583333333334,0.13625818345604873,0.1657403620277963,0.5663113579502828,1191.5720708375134
366,661.0833333333334,0.12759799492068408,0.14780658628882432,0.3125118137289387,1304.2207124051768
367,696.4791666666666,0.14433703771451625,0.16567605879248642,0.3669963226725391,1102.8649811589207
368,1257.5625,0.1273201733100705,0.15359777357520127,0.30652305590966034,2394.262168880704
369,707.2291666666666,0.12450878794600324,0.14667740100767554,0.3831993439578002,1296.5810811515028
370,884.1875,0.12584488566328839,0.1459870803646925,0.37078757828020414,1726.048570193396
371,589.1875,0.0965522091563155,0.12084322440914991,0.246832729880728,1289.1361448660107
372,1110.6458333333333,0.1352619543308165,0.15780344242002906,0.40821840129494896,1919.6354688672882
373,554.0,0.1335087287716749,0.1622426102801067,0.45783545621150334,901.9844788021577
374,627.8125,0.10451650619506836,0.10407813002423542,0.3709252370780238,1075.1534774161314
375,1040.6041666666667,0.12094840770814477,0.14816895926870952,0.288560506730201,2064.8037840595575
